Employee_ID,Attrition_rate
EID_22713,0.1934926400563176
EID_9658,0.18031968045664795
EID_22203,0.17439171082820087
EID_7652,0.18213305461195647
EID_6516,0.19336996875139023
EID_20283,0.18957562106439543
EID_21014,0.18507312887862018
EID_7693,0.18934390364090353
EID_13232,0.19611579858328756
EID_6515,0.18490449736142087
EID_13639,0.18787105713476623
EID_14669,0.19551855053788317
EID_16537,0.19782389193284372
EID_5782,0.17725506350623374
EID_20157,0.19263310550477017
EID_1855,0.18144505973746647
EID_20748,0.1963200540959987
EID_23179,0.18648315317619996
EID_12838,0.18255790436789754
EID_21656,0.1905804691840527
EID_8844,0.19503776569291464
EID_1536,0.19485525105107027
EID_8822,0.179288390250403
EID_11398,0.1911283124773941
EID_12965,0.2023476489432138
EID_5204,0.1924312673096688
EID_10030,0.18948679989140357
EID_13227,0.18045073109175352
EID_20607,0.1924834792256097
EID_14070,0.18869721102192957
EID_3755,0.18733110039084755
EID_5459,0.1921870057202107
EID_7697,0.19472576845766393
EID_3935,0.18594140549400906
EID_19046,0.19506132017507352
EID_4040,0.19063673244408946
EID_17730,0.18510087454196514
EID_4995,0.1839809562757037
EID_24653,0.19161151545924004
EID_6978,0.1814969722855991
EID_13775,0.19350280146732798
EID_14608,0.18337437516904195
EID_3148,0.1858946274279595
EID_24868,0.18489515690217526
EID_5521,0.18713293227203104
EID_21155,0.19649952504089574
EID_3840,0.19012094916367897
EID_10646,0.17826180044061132
EID_6711,0.18041784354833726
EID_16247,0.18518605362260554
EID_16789,0.19329030874024838
EID_17967,0.18012229708840696
EID_13270,0.19925518845300655
EID_18462,0.18774592345359978
EID_22248,0.18877720626185654
EID_22693,0.1884403575464102
EID_25662,0.19263810444976406
EID_23346,0.18597366665808776
EID_4437,0.1923719458969207
EID_18108,0.1892320267050446
EID_7000,0.1811490364119966
EID_22770,0.1947814035386989
EID_7816,0.18223687922916648
EID_19615,0.19403070880478362
EID_23807,0.18496159554993116
EID_16764,0.19699982655209666
EID_16818,0.1909325779316156
EID_22712,0.19519142914781742
EID_18198,0.19139015831918682
EID_11154,0.19239286629507793
EID_22137,0.1842516657112024
EID_11655,0.18165305305811164
EID_18514,0.19648694631227562
EID_24742,0.19330639630285032
EID_16019,0.1848957832815128
EID_7357,0.18353674530586456
EID_20106,0.19051610604640087
EID_13284,0.19244851535282168
EID_5451,0.1783709536332764
EID_19728,0.20075964527120088
EID_9178,0.18977668336636133
EID_13177,0.1794823427153493
EID_14300,0.19385510250859864
EID_4379,0.1835957676910168
EID_11285,0.18156501517624346
EID_14882,0.2039733673958743
EID_9969,0.19150531548506242
EID_23643,0.18482033892424118
EID_5935,0.19236240346725966
EID_7741,0.18509380188653138
EID_6176,0.19451423092111536
EID_5418,0.18409868027298704
EID_20626,0.1938713823649083
EID_1725,0.1799309188528566
EID_14317,0.18908031849818843
EID_12120,0.19175069657482594
EID_20264,0.18803647836652437
EID_16691,0.18356687372416536
EID_1093,0.18445839839612904
EID_2565,0.1891519344079372
EID_11463,0.19427157439381337
EID_12005,0.18565763306636238
EID_10326,0.19525206235457865
EID_12582,0.18996806160191168
EID_18228,0.19183306407373338
EID_11670,0.19079358910973748
EID_24257,0.18235717827511339
EID_7024,0.19205141947748144
EID_10382,0.18886699002336765
EID_20210,0.1899808046403062
EID_10294,0.1812454521645911
EID_19941,0.19904879197726164
EID_25572,0.1856306986780745
EID_7758,0.1818197883626024
EID_22718,0.19205814292742132
EID_1078,0.1808035089985638
EID_8227,0.18315282655454862
EID_1702,0.17899526110808248
EID_3532,0.18919028296591056
EID_22452,0.18756712394666955
EID_3019,0.18332149263440187
EID_22264,0.19593260510548813
EID_9866,0.18643768690416357
EID_3520,0.18040718901635902
EID_21098,0.18457510816754327
EID_1186,0.1868222328540847
EID_12355,0.18668257487295922
EID_11020,0.19383801795595246
EID_19193,0.18030981067524524
EID_17787,0.18587351211716263
EID_13719,0.1798484923186111
EID_24449,0.19296299423720722
EID_12957,0.18323170887289075
EID_24794,0.19715299046843995
EID_2866,0.18287296895351204
EID_10563,0.18682867913018092
EID_22492,0.19595501741432172
EID_4106,0.1937649835183024
EID_6648,0.19405761953965506
EID_7209,0.1953644603953388
EID_9692,0.19132065330146372
EID_22763,0.18761758916369986
EID_12622,0.1957136587043241
EID_9831,0.1917153917137999
EID_5731,0.18698751342948494
EID_1114,0.18890345058588834
EID_25017,0.20212110796244712
EID_22956,0.19072700094818365
EID_5549,0.19301752559430982
EID_12022,0.18329960224973715
EID_8034,0.1831539814367756
EID_20644,0.18775221281790985
EID_20125,0.19668621027798106
EID_21957,0.19893367759129582
EID_8870,0.1859678467613291
EID_2305,0.18768901935846147
EID_3977,0.18800631538556964
EID_14845,0.18164501699489097
EID_6629,0.18900214299973475
EID_14577,0.19372159095670585
EID_24509,0.18748683755619017
EID_1530,0.18270545775588581
EID_21524,0.20344227424566164
EID_6647,0.1786631119698218
EID_19730,0.1877578832008706
EID_4424,0.1770543374134496
EID_7964,0.18691767960056835
EID_6289,0.18724480180990177
EID_2899,0.19070297699847338
EID_2827,0.18197246655596605
EID_8801,0.19745193210953094
EID_20454,0.1902895724636224
EID_18988,0.1904192045708267
EID_8405,0.18505816081632362
EID_14497,0.19774195851956608
EID_11769,0.19941514045295172
EID_21353,0.1958779766912051
EID_2221,0.1927356847612933
EID_13218,0.18144603020302918
EID_4576,0.20302822707604487
EID_17470,0.19474416708304276
EID_14817,0.18847067004116289
EID_21845,0.1940439213107295
EID_21987,0.1769469309196951
EID_1168,0.18550528222474041
EID_14315,0.18808805650513954
EID_5043,0.1893782822757285
EID_1967,0.18483583548942717
EID_22274,0.18277170231026973
EID_11091,0.18571811757859336
EID_18421,0.1864070299829733
EID_8316,0.19351781149026664
EID_13308,0.19449569065898206
EID_19481,0.1803015734608768
EID_17732,0.1905967350636536
EID_4504,0.19440687688397842
EID_2539,0.18348322899389874
EID_19529,0.18472135634023895
EID_2279,0.18486488636806472
EID_14508,0.18089925559191097
EID_12241,0.18834732729826867
EID_11530,0.19240851977205006
EID_20147,0.18292715588417707
EID_6154,0.2034951567803017
EID_3523,0.18588465091266868
EID_20453,0.1904941706031069
EID_11929,0.19362116006120472
EID_12840,0.19155494495435155
EID_22320,0.19172695719694755
EID_25383,0.1924872009392444
EID_10731,0.19690146294944375
EID_1017,0.1769569493956281
EID_1819,0.2050649490013748
EID_22849,0.19081761305944775
EID_12290,0.18513041196285
EID_24238,0.1884108717628752
EID_3105,0.18815836719959572
EID_14242,0.19480397275931866
EID_16569,0.2004136409922285
EID_8094,0.19515661740775925
EID_7824,0.1919788265234494
EID_8978,0.19232259838053153
EID_25314,0.1926269664735257
EID_17810,0.1890206460802822
EID_14856,0.18336633992508894
EID_22144,0.18548978565955443
EID_23603,0.1796843828808661
EID_7211,0.18886940734097743
EID_19340,0.20511671861443004
EID_1501,0.18637787237044762
EID_22111,0.19197268009421672
EID_16147,0.19085015879535833
EID_16746,0.1853274081247436
EID_20777,0.19287718877722929
EID_12999,0.19399360560749715
EID_21663,0.19216778744139
EID_11862,0.19639439374894133
EID_17683,0.1950676095393836
EID_19819,0.18095842749086113
EID_21562,0.19179146245040907
EID_24390,0.19203864105716534
EID_14444,0.20379472480073024
EID_3261,0.19280502464997437
EID_7752,0.18702344466984852
EID_3033,0.1955568020386761
EID_22433,0.1818668510004838
EID_23727,0.18626354273505732
EID_24107,0.19215185119225026
EID_22537,0.19780631425922968
EID_13645,0.19316135464973147
EID_16021,0.18323491030089187
EID_19800,0.1883042717651215
EID_1944,0.19431239272601403
EID_15868,0.18805246707228163
EID_22188,0.19651643127654297
EID_13833,0.19750544102350856
EID_15028,0.18344808104465885
EID_24861,0.18599607896692139
EID_13033,0.19568029429536826
EID_23673,0.17652402015637236
EID_13265,0.18193054497888828
EID_23411,0.19868893255757755
EID_3761,0.18182332518051758
EID_7299,0.1838940378941409
EID_2379,0.1879050995604095
EID_18863,0.18636800340831255
EID_12115,0.19104318503410356
EID_23879,0.18520716153541422
EID_16586,0.1883800579298988
EID_19003,0.18977508700051632
EID_11107,0.19913634413615017
EID_15416,0.18036074535982696
EID_19214,0.19318323845567564
EID_5135,0.19344043635763258
EID_22464,0.18792025251842556
EID_22759,0.19250542124762426
EID_17833,0.19148255397073494
EID_17627,0.1905307806794255
EID_25730,0.19160444198453863
EID_2377,0.19461259452376828
EID_18085,0.18097988378989602
EID_14096,0.182864254873604
EID_8384,0.18846810320975518
EID_17105,0.19441332316007465
EID_9929,0.18635302794802783
EID_13267,0.1976047598166925
EID_12954,0.1865574928291426
EID_4464,0.17865923334440095
EID_11464,0.19063750833722493
EID_19308,0.18750810156151734
EID_17530,0.1852558358141723
EID_6981,0.18931860985782228
EID_19951,0.19391651422742726
EID_1100,0.19326706248333783
EID_25145,0.17705496379278712
EID_15614,0.18474358195368876
EID_2961,0.19103561925770193
EID_1742,0.18832141535310573
EID_2843,0.18477359624011325
EID_9549,0.1867743344684621
EID_12832,0.18849454447707523
EID_17914,0.19259379435827756
EID_22832,0.18251034958944487
EID_5755,0.18847696762272884
EID_1141,0.19240012564589548
EID_18954,0.20367961927220446
EID_10824,0.1825495264971712
EID_24478,0.18592528254948554
EID_14916,0.18653604310882826
EID_4434,0.18343470276948676
EID_23650,0.1938971972528908
EID_16556,0.1943296333711787
EID_24656,0.17931885307822126
EID_25965,0.18823043165073833
EID_9279,0.18708199758744934
EID_13802,0.18892762404939653
EID_2748,0.1871323058926935
EID_17346,0.1883618612749354
EID_1171,0.18314158102515446
EID_1552,0.1890036043075458
EID_20674,0.1925288025625687
EID_2475,0.19130680555874024
EID_16714,0.18223204459394693
EID_7857,0.18349902312722874
EID_3294,0.1865887761296704
EID_2280,0.18042414031063553
EID_10203,0.1924125841124581
EID_22162,0.19346445290935463
EID_10438,0.18441515534833042
EID_12898,0.19362468948113168
EID_4358,0.19151189681919256
EID_6179,0.18040157109001578
EID_2538,0.18975978452870232
EID_13110,0.18048408810272118
EID_24585,0.19019784825004113
EID_1006,0.18928587922619217
EID_11632,0.18701860263664077
EID_21011,0.19397457320479256
EID_16869,0.19517641830561108
EID_20564,0.1908351907330618
EID_12996,0.1889608478019945
EID_1503,0.19057188276419035
EID_23053,0.1839067735345472
EID_22049,0.17772682784571014
EID_4346,0.2000326680614118
EID_1887,0.1762081788583547
EID_16849,0.19552698004595936
EID_10071,0.19263635857012112
EID_11265,0.19578170159496847
EID_12611,0.18569424314268101
EID_25542,0.18803145143759709
EID_11582,0.18441515534833042
EID_19550,0.19465598708536483
EID_5351,0.19623201703339818
EID_3305,0.1962464006769993
EID_18846,0.19358779565224885
EID_24764,0.19407922617175555
EID_2191,0.18362091114103243
EID_6314,0.18121125940588226
EID_23248,0.18039915295313835
EID_4570,0.19123088433592902
EID_16415,0.1792527580376353
EID_11002,0.1908753302293074
EID_20498,0.18236875115624923
EID_7846,0.19604078831164573
EID_24121,0.18733816564829311
EID_7536,0.18304531478635785
EID_2015,0.17831066141475319
EID_7934,0.18856388518502396
EID_20903,0.19019199297136086
EID_17535,0.18913512522947043
EID_19760,0.18259174710184486
EID_9550,0.1820983835282562
EID_4261,0.18865177273382655
EID_19753,0.1864510489239074
EID_13542,0.18036011898048943
EID_24283,0.19402247159041516
EID_7552,0.18905372031908224
EID_11577,0.18073948766841766
EID_3228,0.18116646457181268
EID_17468,0.19818892861452067
EID_15815,0.1799429764765755
EID_2093,0.18235814086363264
EID_21356,0.18373795794089604
EID_12357,0.1940010144721126
EID_18495,0.18502300546909553
EID_5098,0.1849062956976813
EID_12691,0.18201858286075645
EID_13240,0.18769759180161505
EID_19312,0.18648266663395266
EID_23914,0.18885266541510456
EID_23175,0.19799755037897032
EID_15413,0.19725633822011035
EID_4785,0.19636974341989352
EID_25933,0.18317040422816266
EID_22705,0.19685003514389418
EID_19350,0.18786815409417681
EID_5369,0.1921852156012061
EID_20410,0.1908351907330618
EID_12557,0.19878341671554195
EID_17678,0.17954278444767044
EID_1342,0.19504164513760316
EID_12230,0.20842408996859435
EID_1311,0.18274008460022445
EID_5860,0.2053385526200229
EID_4259,0.18830573307293255
EID_10209,0.19169068974740225
EID_2300,0.18584692133604463
EID_17408,0.18615860519626246
EID_1883,0.18611554966311528
EID_1053,0.2016603181087024
EID_23610,0.18724979335690745
EID_17585,0.19086162460239361
EID_20845,0.19912942099451433
EID_15683,0.1941345260240054
EID_11976,0.18701342619391553
EID_12031,0.18935716778419928
EID_1711,0.18299616218260834
EID_6239,0.18516116676048835
EID_25541,0.18413495593978818
EID_9308,0.1928442089556889
EID_18168,0.18488450237019705
EID_11934,0.18760243620568381
EID_23472,0.18999838231392024
EID_13731,0.18483791577858757
EID_16069,0.20089039687871058
EID_18276,0.18735769117196555
EID_6141,0.184276502735634
EID_12061,0.19440188451770504
EID_9450,0.17579235042717345
EID_21730,0.185022379089758
EID_19506,0.19124037430897256
EID_13552,0.18182623463869863
EID_9945,0.18317882633825067
EID_1924,0.1825500033627108
EID_18453,0.18292342677255416
EID_20225,0.18575341504163118
EID_18673,0.1909910718138784
EID_11420,0.1927432431397067
EID_16631,0.1903105364609571
EID_21237,0.18868142428658774
EID_5015,0.18971576558776823
EID_20179,0.19653676149655191
EID_12073,0.186041552636946
EID_21147,0.17644421948887265
EID_6714,0.18506557050020675
EID_10645,0.193368177813118
EID_18298,0.19475995381838457
EID_2640,0.1937869166828769
EID_2318,0.18732543000788682
EID_25226,0.19126551118026766
EID_24099,0.1896478722109218
EID_20938,0.20036772583858586
EID_8377,0.1921418746769594
EID_7023,0.18521472731181582
EID_11385,0.1899498575489601
EID_15016,0.19246028280638477
EID_25794,0.19019460258267837
EID_11494,0.20159713170702984
EID_2425,0.1870154094258955
EID_9847,0.18957242045566197
EID_3570,0.1834938820664251
EID_13573,0.1953318726987861
EID_13780,0.19355069985295056
EID_2949,0.19060089908017397
EID_19834,0.18550044019153267
EID_11384,0.18892554294096847
EID_23154,0.18694169615229042
EID_9337,0.19067944616973095
EID_3653,0.19682780953044438
EID_4850,0.1863306520015124
EID_16283,0.18661778422839817
EID_5107,0.1888260746339866
EID_25156,0.19279485666024346
EID_17223,0.18363252646186567
EID_14695,0.1804689351447051
EID_11374,0.189743503853125
EID_13672,0.19273534115412339
EID_6782,0.19029489136236977
EID_25074,0.19421239591614267
EID_21087,0.19381238878295715
EID_13017,0.19940947088925864
EID_9947,0.19911814008319856
EID_21221,0.18944278095046946
EID_21639,0.17423321273807857
EID_20333,0.17968999422848878
EID_2970,0.1802706691494405
EID_7624,0.1888494123497536
EID_15741,0.19824922001377623
EID_1312,0.19263054607135066
EID_19575,0.1741363112625044
EID_21047,0.1861877491722918
EID_11969,0.18668257487295922
EID_19145,0.20340711889843352
EID_9871,0.1865397656417306
EID_18852,0.1969619120797531
EID_22326,0.18819435007730917
EID_7259,0.1827894294976817
EID_21920,0.19962133723700068
EID_1436,0.1890701858903791
EID_8261,0.179571835326308
EID_23228,0.20187122186792522
EID_5560,0.18280381314128286
EID_22357,0.19124036691098434
EID_4816,0.19017881584733656
EID_10000,0.18362933325112044
EID_21908,0.17561675152897668
EID_14887,0.18147247886833742
EID_12497,0.18805938281592924
EID_17976,0.19492232395520717
EID_17356,0.19656369588483982
EID_9785,0.18108632769513125
EID_16224,0.20323733989699544
EID_6020,0.17820587420902392
EID_20716,0.18843182836222166
EID_11351,0.19054060686165075
EID_20899,0.1918129121707234
EID_9718,0.18720678766144588
EID_9479,0.18741250530123574
EID_25048,0.18592755035329736
EID_23370,0.18679337426915488
EID_13877,0.19787658217377607
EID_12256,0.19527961654348355
EID_1903,0.18656088013325983
EID_8830,0.17765090662289892
EID_22060,0.18834041155462106
EID_11996,0.18306996511540566
EID_21061,0.17874180939244438
EID_22604,0.19322648150347424
EID_18463,0.19484668648496015
EID_11375,0.1880329415486092
EID_2685,0.18392676852577103
EID_16010,0.19739163989100772
EID_19288,0.18631288845178223
EID_9283,0.17842529007773933
EID_11122,0.17794834189754952
EID_6638,0.1876854825405463
EID_25516,0.19773086250396985
EID_3864,0.18225833634746902
EID_9746,0.18986040771791118
EID_8407,0.1945143878329015
EID_25463,0.19419549543994835
EID_23098,0.19441118959502907
EID_22512,0.18445786907397194
EID_14671,0.19422304962885323
EID_18482,0.1907855530465168
EID_8151,0.19020767443226638
EID_16624,0.19821716082011295
EID_1983,0.20012956953698596
EID_18445,0.18498639539277692
EID_11891,0.1941056674390756
EID_2010,0.18904564001649993
EID_4592,0.19222085667141386
EID_17412,0.19396653796083957
EID_24883,0.19524238008782738
EID_15661,0.19512223795366662
EID_11757,0.19005867371317578
EID_2627,0.18308307974490345
EID_13243,0.1908753302293074
EID_10917,0.1889363381293046
EID_4360,0.19585313178973007
EID_13536,0.20662471306980723
EID_10695,0.18360590111809377
EID_5746,0.1748056084840197
EID_1178,0.19045000214837488
EID_15290,0.18722306751775555
EID_3540,0.1816956172699552
EID_14684,0.1871187571775659
EID_7914,0.19278855989794516
EID_23733,0.20199713884021536
EID_5907,0.1891633648330509
EID_5142,0.1920051108789833
EID_7686,0.18728223941670571
EID_12078,0.19027761353561926
EID_4880,0.18500319717325547
EID_1527,0.18884170445754225
EID_15919,0.19830210994640451
EID_1260,0.19348232255278874
EID_22377,0.19641648610402146
EID_7876,0.1874367159463298
EID_1213,0.1859123973952813
EID_4161,0.19518320818887722
EID_3214,0.18576905226317506
EID_17651,0.18750636307986263
EID_8005,0.1848711403504532
EID_12852,0.1926981046984672
EID_21465,0.18880650633040436
EID_7371,0.1805456847172693
EID_25687,0.18351597442150525
EID_17222,0.1908440543267678
EID_1994,0.18321655591487468
EID_22384,0.19308745648040684
EID_6344,0.19206139599277228
EID_18801,0.19037082046222448
EID_13688,0.18593656346080129
EID_13779,0.1850096360513635
EID_24969,0.18568861553963006
EID_15311,0.19290318856093133
